index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:13:24.094, 50.62 W, 12 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:25.097, 160.80 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:26.101, 37.99 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:27.105, 74.27 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:28.111, 37.99 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:29.115, 57.16 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:30.119, 60.32 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:13:31.122, 37.99 W, 41 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:32.129, 40.18 W, 9 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:33.133, 152.92 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:34.137, 133.77 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:35.141, 37.99 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:36.147, 52.78 W, 0 %, 1328 MHz, 45, 5625 MiB
